156338	808693	-945493	796187	-685188
-301687	869321	707007	642919	332335
-735796	-64246	-266554	44639	-947787
865370	-307954	-777159	403718	-595009
324975	-125626	158949	-697390	23194
-527521	8676	-119437	699040	-861173
995327	633220	-583728	758963	760670
-917438	520168	-173359	-503055	669182
321966	532948	553294	-669916	-935221
327424	862252	225585	797036	-676008
388930	-793210	230793	-653890	60836
491232	-106217	732881	820227	-82448
887790	-708132	-83752	793728	-519279
960316	526389	65884	-490154	473902
-993727	176994	447480	420530	271962
-287525	-348215	852926	738748	973799
44809	-372297	636734	233145	177783
759955	-446515	738846	-94228	-476805
70335	-899219	-574323	849155	-126428
641992	-236976	-561243	-967401	536801
464123	-826243	423326	-444868	267591
-133810	415981	-188659	722550	638097
-468753	658505	-505154	-474806	343645
-16557	439019	820304	419412	845481
949524	-733226	794095	204087	149961
722444	474395	-744061	-477046	785801
-45021	-947676	-427128	-71888	589477
-886511	-357126	570678	941452	889618
-82448	-817975	466270	361318	-13606
573307	-378429	621874	396121	27996
417132	117482	-634322	-491367	-650727
89582	-608369	754246	850827	-280409
723751	-29139	-331476	-336711	-241858
192971	-8843	916994	-112079	533844
993554	168167	133220	107399	657405
-570432	589405	671335	680958	944376
587686	213015	-517050	938924	806957
943336	123929	637528	874948	-128755
829385	-860438	-448947	-717498	389555
-943813	233900	103629	-14247	511877
49316	285206	-862955	578630	262595
-557658	383403	112394	-756223	588398
-795122	-212965	826821	204623	690894
79562	-843400	611266	-903802	-657485
438368	126936	-976600	782971	-973716
591057	-39048	281896	-67945	307413
109422	300532	519783	-343180	-186491
355411	206489	-696510	-408754	873498
502577	-962280	757181	730556	-164205
-479364	-958744	-501786	-355430	194686
-869521	938545	165645	706537	-269047
803502	-883596	-961593	571981	75992
-443544	-658001	-918089	-83654	35986
-652596	-893058	-913718	851641	-22530
433112	-361272	592568	-853932	321683
-820452	326402	-557976	-423598	439128
315050	318252	-344646	517294	871678
-249363	-86383	323816	-502027	-566592
140027	-977610	-634249	196609	995959
568922	-939361	-372084	-432900	-5838
570	957303	-910565	-752527	901239
402917	-270602	970560	-854524	-923932
290462	-347287	-801457	625065	356712
19986	-75453	-432106	584594	-330423
-646836	320430	226110	806589	-512527
356573	331369	-160194	29594	-551900
999293	-190369	-904003	-554097	-947519
-265857	-200215	540446	-466885	173048
711267	-466818	-464887	-159799	-601975
948006	508335	-617240	-570317	-824718
633017	-992808	478945	43223	-914140
-453282	-766937	-815217	959755	-973275
327353	-586331	128559	802389	-599600
-831682	985071	-627226	-692021	-627561
618862	664506	-231709	-358208	-174142
369289	-685967	660938	217847	103404
-374283	93541	604405	-243506	784855
-367811	-437028	-825344	961199	473325
310098	-750663	443323	415391	949729
-583382	-224105	-693416	-592946	-554282
-780376	-593848	-361188	-467732	-878932
360133	252303	-321519	-783968	122169
630030	-113621	895743	-66939	972702
-894174	719323	287390	480480	-980856
898108	-644781	202318	-367150	723953
-871642	974799	-422769	736089	-941546
902325	729855	-596134	184659	-599354
462566	951085	-537773	-454518	708592
293017	-584565	850070	904507	-789733
-442263	452960	776024	-624587	178262
-986399	-58009	53470	869629	-67902
-343469	-133600	602760	496042	-97844
2430	-383834	918914	215961	-524081
-22492	-601994	-768859	116517	-350457
263746	-907996	-507045	673871	-132567
343178	822845	346337	-458130	595108
866119	789294	301812	-950539	-976078
785020	-75168	-399020	458197	-437656
-428367	-395655	267623	148622	-960788
324514	646384	581124	424595	-362913
-557798	-15425	-14893	-392961	368590
-206165	843048	365113	26013	-121930
-404764	-185684	126616	36130	964692
213518	108601	5683	324198	831038
-969258	-749434	226360	53844	148467
-914120	178105	129980	-583148	792136
-570033	255787	489294	573569	343230
-297614	-875453	611706	226132	946096
-496209	-759052	487642	-916446	-97529
160165	-949463	844793	858231	316604
-198830	504817	620034	739060	300019
-815826	397386	309444	199399	680210
878397	490780	-3102	-40188	-425927
489274	-885964	-582903	100071	-783506
-284302	-717207	-984207	-509627	-575068
-717209	868749	168470	260636	355026
-132226	43743	655297	253682	-984480
-49748	-216023	556609	-940683	746785
671973	-427141	-54089	-902085	462863
-309041	366271	61754	-381537	351369
-946083	-12371	525083	135968	-166158
431748	931857	276449	-801360	-162470
-180824	767146	-470214	481839	548198
-843430	450328	430021	325057	-944665
95261	268128	429361	-906016	664320
16828	913789	618366	-332695	591637
-260893	-177311	122471	285017	728777
-219804	-337753	-586580	751294	-545242
-530830	729845	-269339	-291970	-941879
-49918	606476	-337238	-934696	-164138
82493	-392623	-25844	-56612	786269
-449874	753066	222407	-425963	-40912
312967	-37891	623953	39706	-813770
629484	-633970	-619651	-810473	140518
734269	-822852	409402	-245149	-142272
532142	-787151	61943	529620	-740490
-940631	440783	-522543	441125	-397651
-481399	749182	-496249	-887930	-59097
-485782	235010	620613	-298777	-23059
672115	-465412	63008	-398744	703907
304137	-619470	-638495	-725944	435326
-169518	192723	517053	449987	-90169
148380	-444507	79681	-345921	-528085
-560647	172299	373858	157288	587307
-335555	485344	-776361	-202761	240436
-278733	591261	-877995	-996415	472017
-177134	-69688	-411325	448590	6289
-424043	343830	185797	-787718	333145
109195	-975040	-952581	695582	905988
-33628	38602	-787223	650538	241142
219527	265730	-24325	248985	-676481
717673	576309	807700	851586	145870
-942649	995267	689637	-646569	210581
469998	164587	-423240	688377	-939075
-905739	-69858	886521	-641132	-194590
-91227	633772	769297	-143470	-70730
-710774	-453620	525365	942321	-421972
-626700	-632139	520295	-219895	-419673
-725107	-436673	336424	912531	901589
-199187	406897	840763	835239	-467024
-138058	-886653	612824	3145	-367771
895666	591441	-417757	-318009	-865372
458829	36201	915019	-704364	126860
-79066	-405818	-152796	-745776	738074
418089	925489	-658991	186254	22114
-800538	792963	894146	-68545	-929845
-866883	-54398	320888	-429758	-548763
502416	-444816	952315	-737865	-87042
-769016	325862	-767506	762913	-363179
-127605	-820010	-598789	462763	397750
262960	729588	-352822	-713731	-971158
-15813	704316	382646	-295615	-77543
-613972	-484259	-808284	547710	-433992
-211866	-266089	-991782	474743	194091
-879510	651465	-779039	-299901	891192
346714	-792415	-636108	-198284	426520
-88160	-915521	725626	128417	32514
-182941	409643	-840628	-421023	-743428
174946	-236576	975562	-949391	-228455
-719264	824217	-839459	925511	887515
-632140	431152	367510	497762	183417
-531960	772660	167094	-321643	506552
-176283	518851	481267	164420	-20525
-915781	548868	-151208	395791	-650904
121913	-143633	-845617	351918	-557767
667242	-450582	259178	620054	431947
1996	7685	-200961	521452	-200164
-570471	-509538	-661323	-617839	678435
-776820	252663	220433	960838	-512019
677461	855262	173731	536466	855890
127065	-816577	382982	628557	943293
-765999	230118	-442868	906400	-733977
-207928	416070	-228941	-998353	919749
-546522	836840	679525	-110327	-395050
-196498	-722107	-477768	-149496	-294302
-346934	265256	-292599	-651245	-700377
-722970	-29494	-639550	410187	457290
-505821	707290	-882834	938789	977212
383442	974751	725846	3590	355106
577624	809556	-503280	-421497	-132057
-560331	-120608	-30667	-495944	-123332
-408212	-838047	-901367	695850	-181206
-146953	-137116	-635014	-142395	-243246
-421769	981413	-240967	45855	872466
615615	847360	636264	-752695	162825
-841176	-303610	-506069	-231214	-89996
900592	-628862	-491814	910119	-373001
-509900	-629102	248973	-824223	420221
-713631	195133	143101	855702	597711
599558	-897620	-788496	-232051	-129285
-74358	394515	-809161	-615243	90838
586586	885130	404223	-118824	247259
491528	241684	-676498	-120373	-240371
-452839	-891532	-696704	373103	-590737
623986	886516	-976113	-619642	501010
297462	780367	214948	253512	956673
813832	412822	-879430	449585	-297478
-994732	-529552	731050	282244	313903
603551	944365	932862	-316810	447200
389871	-788327	643955	97706	457669
-722984	648552	-276785	-518654	909475
122338	851107	217122	-503803	312521
-677629	614994	938519	-602200	-315409
918174	-652359	-462196	543716	975208
14176	-189872	555302	645270	-348487
208237	151368	234371	917334	462404
912297	-363916	-458394	-988810	-264727
526726	-802315	-719191	984926	-668346
969273	-888873	-639761	60108	-851512
824392	-959667	635747	-285031	695956
764206	-214003	-654854	-657883	810935
-973145	804879	-992857	-100771	822918
447291	-44445	-419610	-399165	211409
697167	-664053	845499	28135	-790924
-280899	-832803	-985511	848444	615669
916890	972012	-743507	5605	-531576
-981489	-261442	598462	-659138	-537596
324335	607068	649459	-860607	930763
-923367	822644	-603493	-228409	834564
-562710	-607408	810769	-189443	-543758
174584	934177	-469969	-239877	-277567
546711	542671	-66368	-428485	-668244
-675411	-845160	-803702	-712182	147669
-117846	972710	766428	741210	-138400
-472515	652432	931511	-213651	129139
716514	240695	-927973	-801382	-62558
-714892	-384592	-543574	314619	240973
-660121	-117218	235408	-20332	-607519
-141111	-335454	-910743	156804	570000
842230	858261	-531853	-37867	17458
341211	43317	-132989	-566142	-178315
459621	-171851	-545766	-366990	-166439
-911236	102438	572993	-861487	-622712
1127	-533870	307065	262630	-763961
-986065	-691290	924862	885466	-478127
245691	-11067	-414510	697297	-647622
386440	-486674	-645298	35055	-12408
479760	125577	445526	-767747	883599
-91982	-773756	-494521	-836538	376178
43684	-5070	344888	-16787	-983510
825682	764725	-726731	562185	586436
-773803	331813	-404213	-585344	176860
284358	61953	-660306	953067	-891201
757553	-520293	567392	-308269	848106
-246482	238851	-947436	569213	944663
-892295	-803217	337386	614969	-789468
-475022	-35431	-854547	448282	-60191
-12534	701716	747740	-626991	310876
-177068	412756	-483089	-199590	789206
-796074	540876	88568	-643875	514027
513361	919406	-635465	933939	-634811
-452313	64021	-52580	-399984	-744946
824577	758182	790128	544365	-311477
15091	-825940	216419	-108985	-33655
603173	-859370	492061	835980	187825
778235	536722	-67924	633789	-523620
-987377	779003	233566	16556	-614506
-912176	-491046	-397002	253870	-73257
301522	618389	92565	-179850	903867
-903129	-133069	-372155	-562700	596877
-225054	350460	-10042	339938	773580
212070	-457890	-467709	-813247	-978378
-255438	-622940	-593737	646435	276304
160331	-128847	136181	-309605	794819
875377	81656	79763	-683034	423750
670239	816740	-796854	4466	641380
745583	-407549	551909	-904701	371807
575192	576088	-768174	-564231	575270
915362	-178098	-382966	871530	-355535
172170	-776387	558617	227178	-978044
-922397	-365481	839495	-98962	44404
79867	582406	-507806	4355	-851997
-889409	62676	-218736	920644	905076
-790616	-262605	-459824	90108	-325508
392493	-674395	113322	5410	-647319
529322	105535	-646521	191739	34189
669764	381084	-453056	-715895	-758770
114558	-669418	625373	-280738	27185
-98891	302471	-186511	127474	-590223
-829681	-738265	-615911	-344049	748817
624506	-401609	-532685	-782962	-542516
96661	-544947	159538	737198	-324431
-464900	302717	-711626	-346863	-912415
-366190	863573	301425	-79425	-488985
689034	-424386	-47723	216941	153896
-786878	-32148	-552090	50934	-721060
-658174	80434	20483	540995	-221508
-904155	-489946	398661	484925	-256834
-647203	-415586	-857318	822412	-906863
816568	-171018	-180188	-95217	660541
928138	-539362	961737	-650559	-930788
-72114	-428382	-978019	-349415	-864863
-511297	879422	730896	-150294	-277448
391109	226844	935647	450964	-649302
86544	843729	-422694	846498	-176682
442034	664368	149689	-131342	269679
-100106	-344717	-89984	-138155	211401
-947871	-449436	-671980	185814	-10503
-191573	951413	-392804	44322	-639450
346672	964423	-265034	220859	-54886
7152	730436	-789749	240801	-879826
-536060	-759249	-34110	-42284	-691880
387595	-896540	-648572	-188872	835588
146594	-923324	-974505	-56661	934981
197643	-823219	860273	-251171	-306086
877586	890575	-328696	370323	854366
-966055	-539755	-916850	451938	783202
-888639	19276	-214932	177997	431139
976124	800447	123048	157352	267304
114363	147378	406569	29374	-760562
737135	-579780	193656	39006	-210826
297033	742409	-611946	-954505	304614
223533	-357642	-311958	-727987	700890
-670282	179139	-573114	-796823	-312383
67484	-752431	178656	-424322	216855
-975289	868822	-518002	-946638	-672133
102749	-442220	450143	560078	-245603
-824974	337495	202698	289781	82308
-10087	293446	-494215	565076	-915592
549351	379286	351596	-359330	-425227
-178650	-347827	511537	51692	-465361
-127401	-678000	-324305	202221	-571875
-323680	936429	-193305	-950029	-948412
-716385	879025	81852	-322215	223087
981549	370393	833485	-180155	550257
740454	-796693	322670	-856665	-258701
221500	-716715	-165864	901703	-605457
493659	632194	-678376	-214196	-868775
64448	-487513	191154	-772372	-856787
731675	209125	269288	-693988	694075
899590	552239	603342	-514734	-269272
-489417	194428	678158	-666286	-581052
213076	-842507	-780445	930425	-332109
-20085	-964163	620006	63858	757188
-894510	468196	220642	-688016	725042
-456756	36516	342567	-176977	-935502
392698	-226614	952648	232840	319896
-21337	-637079	568186	-494809	-703144
360757	-255373	-337106	458848	-957696
231739	-32731	495209	-947819	-221649
297689	-8111	741942	155085	845414
-117782	-919973	39264	-792291	-442612
-661947	-225605	-683289	478603	639411
-539270	-876641	309017	-699093	372762
842386	-273689	89519	-480371	-397796
-845906	-961268	372459	-193245	-185762
513269	-75513	-736615	-638341	-34872
-108955	-176116	-399355	16080	-969763
-902409	-18767	541567	575217	-264499
478075	763041	-237767	548482	799396
-125960	-379108	12012	-426209	474766
-365448	826607	443153	77919	171356
-33255	-580448	357354	-243419	-582411
320841	-624272	879971	-751154	966778
-169272	-252234	-707687	-166929	738275
312092	973527	79107	-153	-15761
-83590	-9802	951209	253143	-180997
254055	-480724	270051	180074	-100619
709013	108194	552895	-782300	-799574
-60140	900057	481363	801148	-991518
-294976	-497225	284775	11488	-685958
29388	300344	-210009	-889511	84906
-286098	455990	-826720	-386288	-7634
58354	219439	-889193	69867	96865
-620924	-493988	788121	33147	-896119
889132	780707	-229163	-281850	-134893
854411	625830	821224	726067	837622
-526790	410345	-328122	-698340	612376
-864440	975742	322909	536141	35208
-379397	-965883	-938389	-781794	-303590
-190387	-313822	624699	676812	-699946
420995	-122908	-592923	-680569	569916
-657649	789822	540849	-300330	-522717
-874828	-908452	-362867	-379426	-813760
958040	-362781	970635	-108214	-794975
-209548	443626	24898	279422	-85609
-888032	-313745	940548	-994931	-418695
227361	282814	790276	52077	-985443
-344986	645863	431219	518768	406985
-245425	218109	-268339	900304	968221
277892	106312	-667113	464531	576738
756406	714547	-210449	155194	768309
-333202	-709714	44395	-904864	995737
154700	-971225	-547573	514242	935521
222000	-582240	798271	78363	-564847
661190	-278381	-527841	708405	-917760
-385959	-682138	496506	816352	-751710
-366038	22821	394599	-523060	-26585
-238478	-351409	162958	411814	351542
553769	40921	-653233	-131742	208639
826677	277799	-955013	299175	-823467
590056	-80435	-992251	-604448	-717476
708409	915347	-684945	448284	951711
-443889	-407313	862958	-534569	576891
654506	320053	-365105	-828290	721894
592294	-489026	-35607	972692	-430658
-247255	387175	-530257	-719653	257857
-571764	262156	272922	417939	-202966
720728	-243048	-179717	-459918	534926
26213	930560	-8145	-437006	-854307
-610980	-913652	377130	-250117	462141
692750	-538584	-945465	-15141	-372528
650415	-43723	607115	842865	117343
-258251	-422535	15247	490518	111055
500810	-733536	851998	751211	-273710
467079	112198	271948	413557	-278286
360196	-551258	659980	-648867	599585
-695833	-972439	204393	-235205	-611993
496875	89296	324859	-12605	459502
439661	-844107	-259122	704660	-738562
716178	-615336	881112	478574	576027
-398623	-70855	255477	661834	-734611
-790905	-672224	674760	-970120	-347831
-543349	-637628	-965667	-393319	-405055
527746	75046	884748	-9705	430160
-54627	861	-229503	691147	-796123
-282170	405600	-101561	-613949	700676
-887642	613468	-335051	770465	130859
30234	439005	427693	-497889	-439776
766506	-363461	470542	25991	-665956
-784815	724373	-406089	-830294	796994
-584739	-852159	262794	-945706	-409682
-904673	-752330	-227528	-952131	421710
159855	62135	-723189	195579	-317614
666070	-872394	-27316	-502790	-858061
-698153	-773917	748579	-880284	-791092
354408	-557821	318389	714239	-231547
-286585	-504793	662417	-414442	55492
-595626	-364711	-251317	312024	-760109
-70292	99202	560452	-443229	447400
994648	-661924	931214	-943757	967052
960921	-119027	-144598	-135733	58321
444645	-404536	-190317	-871976	-655290
131250	164365	173094	-516039	-326151
955640	-953241	-956035	781049	749854
-536043	-958259	686572	-628156	242978
769609	594210	613330	-988450	-956712
436636	-659844	359031	519820	-300431
-470420	-782029	521569	-640162	716340
568303	938174	-401402	-196309	-720303
-8024	-774844	705716	272553	444355
-191922	-578069	-81874	263569	-671851
-159319	-946723	-489737	899932	-396703
617386	-459862	-790225	82687	-446122
-9800	461319	-749458	105883	-113124
-467854	-281442	524457	-490864	-703438
-28066	-743929	-108950	947320	-784577
404209	384173	888974	207618	-568530
39073	-7039	-770111	75983	400006
-726305	996179	-778335	558180	-978328
697105	-207264	688771	913664	-4215
876533	-49098	461224	102356	320365
599532	484999	-464990	830581	-500061
589161	739676	12686	-939039	713612
-503234	-298558	282002	566015	822196
285637	-523781	181569	365768	302202
-290971	988974	-151085	671065	266976
-789883	-305770	602466	-431328	-140675
-103516	-163554	-569303	-286094	867463
948614	949577	-633271	-150440	850377
333101	-799225	911719	-197381	129085
718151	687299	208185	-537749	-735144
-995654	890096	174101	597499	700939
71865	778781	129234	718496	-171730
901843	203087	-345249	784489	982838
-45032	-919516	-191543	-618974	-251419
86493	-535508	-221453	750301	-401848
766894	-940404	550883	660208	469455
452248	-266007	174429	139775	-859101
-555416	-163333	-263385	225294	-230940
109540	547050	553256	592641	-818879
-93135	359881	-107816	-314286	543573
-780795	-422807	319898	-621310	-967838
897025	-302557	-911851	-579676	-792807
690717	570342	-245799	-250101	847331
847453	548985	-674248	22012	-32718
-466027	736044	48327	-135783	178758
57402	381837	-379216	958399	-569384
-288605	304230	351634	594158	-542279
207553	-955136	201594	791774	268129
-293158	-749319	295099	-495770	-199922
333171	-664364	-598465	-592946	755161
-59327	492429	-371016	-80423	993224
-380438	-207014	-940852	-947624	-650088
379270	584134	-459750	-96611	651302
-528760	541975	838041	824388	-780472
-758903	-355490	-823650	471072	373776
673706	-157079	-314046	10660	-798338
159134	963509	-774412	439803	-969815
172360	-569512	268144	248907	516380
147588	-824392	-23608	426644	-942326
906426	368027	-646358	-617947	-579229
484245	-525892	921517	430341	907878
-553595	-975353	186794	-545758	-900279
-640446	73992	-648913	-860685	-244424
-938079	-409332	-52521	579572	-12155
-204152	367910	204636	231250	-229687
516986	699426	364320	860984	-405257
-571722	-773631	-428779	238426	437988
-82268	-987348	871808	933915	-499916
49612	-242449	-349977	-392461	573774
367575	-975173	362028	418740	-517137
-496448	414952	338042	-821517	877278
821035	-123308	-976218	-319549	-691412
996053	-589776	-183908	783327	988539
-464691	245107	-889440	936013	-120429
115558	179345	-241472	-12967	848465
280352	288349	763356	-190055	36284
912014	-274677	661829	-51120	-230264
497806	450274	773129	-866297	-340198
38567	-363370	-211588	708808	-225824
-59881	546877	775045	-875090	-696673
-828981	-319030	-167965	194625	117604
552739	696712	702335	-351081	-624490
-112956	-352830	-884258	-111199	-152912
-713584	849477	353170	-197779	-829171
444087	589653	673439	-333793	777085
-408362	-626130	143923	493558	-864833
-246960	550287	-578123	-803808	-157421
914017	-430702	-863786	-316239	-679143
-866765	827299	-137886	507132	822258
647698	790921	-993895	-428802	797169
507854	542056	174472	-958833	576835
92696	-876414	301165	402242	-343940
-300970	691456	-471272	662511	452976
-327650	611231	155136	-34503	436664
-50297	736841	-471469	-992953	-121779
83741	118544	513067	-732489	14220
479884	-238331	639314	-48416	-288147
711382	228916	805388	395372	119495
817984	-49760	-887155	-366328	-397836
770388	-699906	146588	-109754	795131
-500658	-760019	-851238	-211491	-214006
-234234	436885	-462549	722864	940114
763563	-380485	-560307	-211218	-55387
845715	674356	-433704	418452	311407
-919962	391955	-549717	-63166	-225334
-384962	-890884	-566009	667461	-966212
67544	-144163	-433923	-965759	566087
290543	-131829	363220	-835886	766260
579575	141304	761745	-216864	994895
46679	643820	-73258	-762719	-265857
478595	385860	188456	-50674	-524192
-247784	385811	282136	226581	230173
729850	-3340	674728	-370645	-502829
-341843	2178	-938691	132851	578026
-179054	537561	624814	168213	971188
-501047	-44190	-520476	-987427	-38565
67307	-408260	850546	-988321	413480
671282	-283181	421007	95141	9843
809030	-394430	-445934	199986	804246
-987495	-511024	398448	623991	-302466
-89677	-284751	-343478	819759	-413042
174436	502247	-791880	212605	857443
628617	939472	720791	512819	338036
198725	-451118	975968	381202	451755
-165103	-441252	537048	-408071	978145
-730044	-311689	-843162	-396418	549240
-397209	-866219	96228	-212576	616579
-99026	909031	-671111	-494746	-171733
-176559	123491	209448	-433232	-766257
429663	-590988	176615	870725	-473171
-606640	816124	56514	925935	-77858
489421	-683128	-732692	406882	-475305
-539343	442994	730131	958850	-188047
-328826	701572	416689	-568728	932791
-272964	522777	846956	341954	515311
621823	-439120	-110241	-707350	513603
512628	896870	-121450	64854	-303324
43642	-589212	-566429	914453	832076
879337	895539	690598	-108104	-1547
91741	-958318	-102494	-215049	461186
-231016	364072	623768	583669	191821
727683	608893	-421607	-646684	-256415
874154	-701527	528378	933896	668707
-813031	-760466	-280404	-899429	-592552
-74317	-136482	853235	-520360	998948
25739	-872500	34079	-744583	-108633
440918	285615	-968170	-740442	-964119
237564	308583	-510311	-33949	-444893
672204	757627	928411	967500	866034
131987	-909590	995624	-619619	-349482
971293	-789483	-886496	-737997	91224
89192	-859938	-88052	45434	318654
999437	-8239	-909015	-512773	197831
136259	513831	-50671	338199	246904
-868652	-894028	-643015	-209391	-652592
-574264	189225	270258	-985009	673260
319532	990739	586576	176211	-90050
514722	676147	-462700	370490	226392
-944524	984619	678450	504254	105329
670362	783535	935111	-805164	-849626
-546799	598275	-716145	-805549	819736
-316088	827219	680192	843665	-305619
-503460	-48599	537176	-545421	-945710
-89484	513107	-848972	-237638	162474
-402149	-144980	148313	644469	-402728
-892451	283001	-723532	-490386	357045
-538762	-760530	2109	-371507	-780546
-223549	216872	856087	-876915	-624734
-174600	313935	334130	35171	312203
-418451	295602	995525	625183	175080
-559862	-750578	-567203	-820349	-386198
452758	-455901	878153	34230	423952
69263	895359	85553	972191	445571
-389272	-466843	-307428	-609118	121533
885525	-921880	-996615	-122845	-161468
121252	687309	781076	484286	-159889
-623210	309459	6157	65212	450162
216223	-57238	127490	319613	512940
-738652	-395527	-468215	196787	6512
-18228	312248	-325151	839130	292622
896991	912178	89988	863729	-85025
-765392	285827	-502554	836887	-856227
-667965	-762312	-230861	176441	-800272
-762748	495005	928041	-974536	-201365
985627	-894053	50444	96365	-196002
969532	-448369	740915	816428	213291
-651760	-585671	-734094	-353512	-273807
275831	-260372	469284	-838955	40824
-163376	91990	219117	-499223	850760
652809	562356	-636728	375008	-686697
605625	888879	-306921	-723661	82649
-110241	-645558	-363792	-961760	-663067
676762	-859977	-836623	-179517	-400186
982875	296958	24861	82085	335541
813425	384424	218995	-184371	-830940
-509652	-87038	898065	794394	486625
894220	-282761	587493	304400	107091
623685	-492456	124880	460489	-385131
-409420	608691	296254	356058	815035
-844705	-417603	156321	-752358	-773336
367880	50539	695934	-838112	-905539
271133	-628041	154069	471054	-276235
413711	224385	-77004	-390018	159746
974728	758805	-542922	433273	383261
-109742	-413286	115812	-642242	-586340
524361	859175	458269	466756	-826942
-850911	797450	-547826	66989	215249
-919787	339394	-545687	549342	822049
-552622	511287	-713725	-599212	8615
-55289	-534264	-308804	251220	106372
371489	-73406	-209008	14003	-669646
-250449	-598007	459228	384306	672736
-578971	-716544	-96964	870442	600456
403550	88464	-362427	859395	-399135
-149915	819339	-814326	46396	612919
-363376	52365	501270	358663	83837
-156785	-818719	-709356	949696	-853865
835536	621292	-989955	-616423	-18085
-105338	-867045	-887884	672768	604606
-639284	773579	-49953	96998	234243
648930	789008	-912378	395662	-791280
-851843	-328619	344213	-855613	-166495
637480	-740009	33585	-51043	-798707
58435	-115984	-248062	85441	103161
970289	679976	-531955	342231	-390329
769760	-452827	347297	-130186	-938627
-4983	786920	23287	701765	601082
-819578	542176	80628	883769	-72237
992687	165165	-159445	-508738	365473
36494	-709464	959482	-819500	-687258
810795	-396085	-849294	894677	812295
-104309	21601	-413762	-273982	539653
882531	305158	-494468	-542003	200632
-383809	300263	670823	424306	-615057
-697245	891145	614327	-201848	13746
-628568	-941425	-837140	480978	401480
-526711	-928450	745970	-622249	-54490
757141	-955712	102913	82797	113789
961737	198124	213378	380019	839713
902403	-24853	-385118	210369	-375061
-795232	-888587	-653166	478708	341909
-975536	-925061	254318	-341660	-929432
95691	873872	671540	569562	814022
-348992	516110	-873338	-87890	873275
-362910	-370254	-646184	167876	-775251
-823084	-232026	619478	-719057	753861
316503	-534933	-696710	-116681	-354099
84795	-975054	682960	11138	-831110
251380	-516402	-634942	-585425	553607
-714554	-637965	331725	-873812	640456
189890	-239413	110329	-591752	719619
-501076	472314	-515449	949242	-115334
-640403	-79673	-838899	-335669	-772514
-271165	331085	-826235	-370563	556598
996498	866682	826000	-733824	-787213
428567	-340523	856354	359126	-277507
374244	-203744	-329797	997417	-269671
-466170	915987	166297	204145	34871
-879631	390451	33033	428783	206982
781983	-560682	568537	-883164	-49203
-407670	-586823	234204	932591	-236281
27825	806298	-740743	-331702	528452
257748	-780027	-998952	893810	-491533
-880310	-152660	792705	68778	76075
-204539	-694270	-87770	-580490	456584
275975	509234	4801	-853307	-626540
519536	765673	-374673	14074	-170135
-592881	-991082	147942	-433436	-571198
627617	258146	-449438	631395	269586
158044	-77765	824211	-507012	638495
-639677	494056	762155	-911023	-15582
463912	288371	-23018	-350692	859485
-108860	-547796	117018	713498	-501245
-775166	78722	959448	-433879	580272
790988	634014	627900	826052	-645986
637439	64667	-773383	-589935	544241
-66796	940415	217992	775746	-973490
-389341	67959	-160513	241247	395240
11997	951273	538530	816582	743457
830479	-221062	-221384	173504	995292
477991	-131005	-365212	-762719	5775
124723	877456	-206094	624467	-210569
-866053	920422	964273	931913	711857
107795	202686	-335183	638523	90304
-938118	268164	-321383	-192256	-153519
658873	499235	-144751	-105299	-590610
-1048	589083	94379	-102919	348672
397677	837731	-331733	873783	-154314
-229855	53215	-528211	-823133	765014
-798639	-498384	-911814	-876160	-667
-225719	-209173	-139088	-937114	473748
-984281	-986005	474457	669202	-843693
-516635	-59388	-861930	-732610	-31278
796495	779507	314138	-817977	-918049
386108	742332	-134785	110406	-748199
-659980	-89548	907722	-657672	-344218
663317	556033	693549	728159	933094
-690794	198225	933342	-404938	517001
-597418	776336	262636	375882	-197561
175144	609154	-343519	832714	-122036
-479506	380516	-745839	-89969	892627
777382	-268933	969023	12783	-623218
-92845	865789	222672	790536	-932616
285769	135858	136012	-384407	680132
-650695	-2531	466359	533717	-925404
890726	578840	-731051	191721	-25063
189861	344664	492624	664259	-114830
-934950	-102412	-813881	476125	304843
679112	844648	601197	-195173	-816836
-782328	646085	-707826	126928	454051
538381	808045	-829728	-494107	-838816
-639389	258044	-738662	-940384	-529072
-158868	-687745	-486888	-118435	-424488
-193702	-747875	949260	860639	103650
-828586	338704	-452161	-648778	-913796
479258	3757	625269	453943	217254
201387	523107	694399	-56881	867731
-744794	-550120	366155	-635422	-829588
168109	-417089	-455233	-460479	-900259
588011	-849738	-268172	-184035	-484320
-683015	-418737	980093	-492509	652525
-846865	970647	-52335	-272874	416218
933704	-701848	-174728	202255	-685990
187742	-906199	4435	89859	781645
349132	251826	949287	542634	678897
-564991	-857876	566830	458798	-353371
330841	896407	-612190	930106	800612
449150	611007	824286	-822358	731670
-639252	-797528	-158449	-721023	-999491
728198	143361	718356	124054	577339
666108	-403773	-252677	-536775	-642218
158932	108557	-230254	451860	-16346
696306	274425	-575744	-226092	129865
-873109	656201	-532551	-74951	477131
-523298	569526	110510	278962	159036
300301	-980135	73542	-552873	-805609
683367	477776	-891722	328574	865624
731903	-792263	-831905	556225	250382
-999417	-820777	507324	503008	-904591
-646879	840709	220403	690565	-436161
-975526	-74852	178044	226067	68586
227017	627475	751518	-138561	63841
982265	-884598	-471063	-310338	360724
70949	-323608	-573855	269828	-163060
-355900	-91562	-375888	-832253	-95836
-791957	74182	682602	749665	-802607
146997	-332733	-211417	592426	-672583
781598	-186525	-680023	-851416	621019
